state,cause,year,fires,acres,median_size
IA,Miscellaneous,2015,50,1852.6300999999999,4.0
IA,Missing/Undefined,2006,424,4642.73,2.0
IA,Missing/Undefined,2007,135,738.7629999999999,1.0
IA,Missing/Undefined,2008,143,1637.9599999999998,2.0
IA,Missing/Undefined,2009,677,7795.952000000003,2.0
IA,Missing/Undefined,2010,194,2284.8419999999996,2.0
IA,Missing/Undefined,2011,425,6018.632500000002,3.0
IA,Missing/Undefined,2012,11,65.5,0.5
IA,Missing/Undefined,2013,2,160.0,80.0
IA,Missing/Undefined,2014,1,320.0,320.0
IA,Missing/Undefined,2015,4,22.6,3.75
IA,Powerline,1999,1,1.0,1.0
IA,Powerline,2002,1,0.1,0.1
IA,Powerline,2004,2,0.2,0.1
IA,Powerline,2013,1,0.5,0.5
IA,Railroad,2012,6,29.6,1.75
IA,Railroad,2013,1,1.0,1.0
IA,Railroad,2014,2,3.5,1.75
IA,Railroad,2015,5,45.0,1.5
IA,Smoking,1999,2,20.1,10.05
IA,Smoking,2002,1,2.0,2.0
IA,Smoking,2004,1,0.5,0.5
IA,Smoking,2006,1,13.0,13.0
IA,Smoking,2012,32,296.5,2.0
IA,Smoking,2013,15,20.36,0.8
IA,Smoking,2014,26,101.15,1.75
IA,Smoking,2015,21,101.94999999999999,1.5
IA,Structure,2000,1,0.2,0.2
IA,Structure,2012,1,0.5,0.5
ID,Arson,1992,24,15356.6,1.0
ID,Arson,1993,10,14.899999999999999,0.1
ID,Arson,1994,36,35189.19999999999,2.5
ID,Arson,1995,19,4378.000000000001,15.8
ID,Arson,1996,21,1391.4,1.5
ID,Arson,1997,14,97.3,0.75
ID,Arson,1998,6,1131.8999999999999,8.75
ID,Arson,1999,36,6430.6,5.5
ID,Arson,2000,37,36676.29999999999,1.0
ID,Arson,2001,34,2151.2999999999993,2.0
ID,Arson,2002,12,106.39999999999999,0.6
ID,Arson,2003,48,18021.699999999993,4.0
ID,Arson,2004,18,529.3,2.5
ID,Arson,2005,31,12809.199999999999,4.0
ID,Arson,2006,29,5089.999999999999,2.5
ID,Arson,2007,43,1752.8999999999999,0.5
ID,Arson,2008,31,8559.4,0.1
ID,Arson,2009,65,65.90000000000002,0.1
ID,Arson,2010,156,3670.749999999998,0.2
ID,Arson,2011,259,10410.710000000021,0.3
ID,Arson,2012,86,5766.35,2.5
ID,Arson,2013,16,3807.5799999999995,0.9
ID,Arson,2014,13,715.2500000000001,0.2
ID,Arson,2015,16,2525.5499999999997,0.625
ID,Campfire,1992,101,890.1000000000001,0.1
ID,Campfire,1993,48,111.69999999999999,0.1
ID,Campfire,1994,123,21748.499999999993,0.1
ID,Campfire,1995,71,792.4000000000001,0.1
ID,Campfire,1996,92,2122.3,0.1
ID,Campfire,1997,35,1176.6999999999998,0.1
ID,Campfire,1998,62,90.69999999999995,0.1
ID,Campfire,1999,123,6442.200000000023,0.1
ID,Campfire,2000,91,14048.4,0.1
ID,Campfire,2001,97,149.09999999999965,0.1
ID,Campfire,2002,99,886.8000000000009,0.1
ID,Campfire,2003,89,39684.949999999975,0.1
ID,Campfire,2004,54,21.000000000000004,0.1
ID,Campfire,2005,82,783.6000000000009,0.1
ID,Campfire,2006,65,35532.609999999964,0.1
ID,Campfire,2007,61,1344.7199999999996,0.1
ID,Campfire,2008,75,3310.039999999997,0.1
ID,Campfire,2009,93,93.32000000000001,0.1
ID,Campfire,2010,98,2184.1599999999994,0.1
ID,Campfire,2011,82,264.7200000000003,0.1
ID,Campfire,2012,79,920.8300000000005,0.1
ID,Campfire,2013,90,283.2000000000003,0.1
ID,Campfire,2014,84,622.4900000000013,0.1
ID,Campfire,2015,92,7078.410000000009,0.1
ID,Children,1992,9,419.7,3.0
ID,Children,1993,1,1.1,1.1
ID,Children,1994,13,143.49999999999997,0.3
ID,Children,1995,4,2.3,0.1
ID,Children,1996,16,2179.7,0.25
ID,Children,1997,2,1.1,0.55
ID,Children,1998,6,4.0,0.15000000000000002
ID,Children,1999,8,280.40000000000003,1.5
ID,Children,2000,5,15.1,2.0
ID,Children,2001,6,1069.5,2.15
ID,Children,2002,8,1050.7,0.2
ID,Children,2003,5,2.6,0.1
ID,Children,2004,2,0.6,0.3
ID,Children,2005,5,313.70000000000005,1.5
ID,Children,2006,3,2828.6,0.5
ID,Children,2007,6,2.4000000000000004,0.35
ID,Children,2008,7,400.0000000000001,0.1
ID,Children,2009,7,6.5,0.2
ID,Children,2010,4,1.6,0.25
ID,Children,2011,13,1360.6999999999998,0.3
ID,Children,2012,4,32.0,1.25
ID,Children,2013,5,9.85,0.25
ID,Children,2014,2,0.2,0.1
ID,Children,2015,6,56.0,0.7
ID,Debris Burning,1992,58,5268.3,3.0
ID,Debris Burning,1993,36,504.40000000000003,3.25
ID,Debris Burning,1994,81,25109.0,5.0
ID,Debris Burning,1995,46,26656.3,3.5
ID,Debris Burning,1996,44,16619.3,6.5
ID,Debris Burning,1997,40,11918.800000000001,17.1
ID,Debris Burning,1998,46,2019.1,1.0
ID,Debris Burning,1999,79,20148.600000000006,3.0
ID,Debris Burning,2000,43,7372.8,2.0
ID,Debris Burning,2001,56,31801.199999999997,4.0
ID,Debris Burning,2002,42,1296.7,1.25
ID,Debris Burning,2003,54,4675.339999999999,3.0
ID,Debris Burning,2004,24,526.3999999999999,0.75
ID,Debris Burning,2005,48,63058.04999999999,2.5
ID,Debris Burning,2006,28,2978.5,1.75
ID,Debris Burning,2007,43,5946.6,1.0
ID,Debris Burning,2008,23,6155.05,5.7
ID,Debris Burning,2009,60,1858.749999999998,0.43
ID,Debris Burning,2010,35,948.4200000000002,0.5
ID,Debris Burning,2011,49,91.81999999999996,0.2
ID,Debris Burning,2012,47,1084.1,1.5
ID,Debris Burning,2013,42,873.8500000000004,0.32499999999999996
ID,Debris Burning,2014,36,1630.4499999999994,0.3
ID,Debris Burning,2015,65,6956.880000000001,0.5
ID,Equipment Use,1992,55,8279.200000000003,1.0
ID,Equipment Use,1993,16,144.6,1.0
ID,Equipment Use,1994,47,29040.399999999998,1.0
ID,Equipment Use,1995,49,14296.6,7.0
ID,Equipment Use,1996,61,98575.2,10.0
ID,Equipment Use,1997,31,867.0000000000001,2.0
ID,Equipment Use,1998,40,25497.5,3.0
ID,Equipment Use,1999,80,23201.3,2.0
ID,Equipment Use,2000,81,24837.69999999999,3.0
ID,Equipment Use,2001,104,16819.200000000004,3.0
ID,Equipment Use,2002,50,1766.0999999999995,0.4
ID,Equipment Use,2003,70,8783.900000000005,1.4
ID,Equipment Use,2004,41,1930.0499999999997,2.0
ID,Equipment Use,2005,88,37609.450000000004,1.9
ID,Equipment Use,2006,99,27386.999999999996,3.0
ID,Equipment Use,2007,76,50789.15000000001,3.5
ID,Equipment Use,2008,57,38414.499999999985,1.5
ID,Equipment Use,2009,76,5459.75,1.0
ID,Equipment Use,2010,57,43975.45,3.0
ID,Equipment Use,2011,72,9177.000000000005,1.0
ID,Equipment Use,2012,95,172274.63000000012,2.0
ID,Equipment Use,2013,155,6031.140000000005,1.0
ID,Equipment Use,2014,196,6840.210000000004,0.5
ID,Equipment Use,2015,78,2937.349999999999,0.5
ID,Fireworks,1992,7,259.1,3.0
ID,Fireworks,1993,3,264.0,1.0
ID,Fireworks,1994,8,16.6,1.75
ID,Fireworks,1995,9,109.2,1.0
ID,Fireworks,1996,21,5512.400000000001,5.0
ID,Fireworks,1997,21,952.3000000000001,20.0
ID,Fireworks,1998,13,30.100000000000005,0.5
ID,Fireworks,1999,26,181.9,0.75
ID,Fireworks,2000,15,501.00000000000006,1.0
ID,Fireworks,2001,26,459.1,0.95
ID,Fireworks,2002,8,132.70000000000002,0.5
ID,Fireworks,2003,32,2881.5,1.0
ID,Fireworks,2004,14,639.8000000000001,1.25
ID,Fireworks,2005,20,1125.2999999999995,0.5
ID,Fireworks,2006,19,1155.3999999999996,0.5
ID,Fireworks,2007,36,1235.9,0.3
ID,Fireworks,2008,31,614.4000000000002,0.2
ID,Fireworks,2009,6,215.7,0.1
ID,Fireworks,2010,6,40.7,0.75
ID,Fireworks,2011,15,100.39999999999999,1.0
ID,Fireworks,2012,17,9079.1,5.0
ID,Fireworks,2013,11,598.0,0.5
ID,Fireworks,2014,17,798.3000000000001,0.5
ID,Fireworks,2015,9,2.5,0.1
ID,Lightning,1992,1352,632904.299999997,0.1
ID,Lightning,1993,328,1637.300000000005,0.1
ID,Lightning,1994,2055,594213.1999999938,0.1
ID,Lightning,1995,864,198030.9000000001,0.1
ID,Lightning,1996,1195,704724.6000000001,0.1
ID,Lightning,1997,672,20766.89999999999,0.1
ID,Lightning,1998,1144,118916.39999999994,0.1
ID,Lightning,1999,998,308357.2999999994,0.1
ID,Lightning,2000,1060,1241324.9,0.2
ID,Lightning,2001,831,112215.50000000013,0.1
ID,Lightning,2002,905,71327.2000000001,0.1
ID,Lightning,2003,916,228393.93000000063,0.1
ID,Lightning,2004,676,12308.420000000036,0.1
ID,Lightning,2005,644,503054.72999999975,0.25
ID,Lightning,2006,1100,735993.6499999996,0.25
ID,Lightning,2007,840,2031572.970000005,0.5
ID,Lightning,2008,408,78182.06000000016,0.1
ID,Lightning,2009,751,11282.860000000073,0.1
ID,Lightning,2010,592,469269.1799999997,0.25
ID,Lightning,2011,682,315824.3199999995,0.2
ID,Lightning,2012,634,1487030.2300000046,0.405
ID,Lightning,2013,1075,686990.6799999953,0.2
ID,Lightning,2014,740,167860.83000000034,0.15
ID,Lightning,2015,829,748312.1699999971,0.25
ID,Miscellaneous,1992,91,16813.4,2.0
ID,Miscellaneous,1993,34,753.1,0.9
ID,Miscellaneous,1994,84,7886.800000000001,1.0
ID,Miscellaneous,1995,67,11375.4,2.0
ID,Miscellaneous,1996,122,56427.799999999996,5.5
ID,Miscellaneous,1997,52,3490.3,2.0
ID,Miscellaneous,1998,66,1679.9999999999986,0.5
ID,Miscellaneous,1999,112,8390.899999999998,1.85
ID,Miscellaneous,2000,83,12271.799999999997,1.0
ID,Miscellaneous,2001,114,18960.999999999985,1.0
ID,Miscellaneous,2002,79,7117.599999999999,0.5
ID,Miscellaneous,2003,84,21610.94999999999,1.25
ID,Miscellaneous,2004,57,1847.6099999999997,0.75
ID,Miscellaneous,2005,89,21191.449999999986,1.0
ID,Miscellaneous,2006,106,80048.42000000003,2.0
ID,Miscellaneous,2007,101,40484.75000000001,2.5
ID,Miscellaneous,2008,77,31580.97,1.0
ID,Miscellaneous,2009,97,3946.7299999999987,0.1
ID,Miscellaneous,2010,151,120654.45000000004,0.3
ID,Miscellaneous,2011,90,18616.879999999983,0.5
ID,Miscellaneous,2012,139,81896.50000000009,9.0
ID,Miscellaneous,2013,114,37058.24999999994,0.5
ID,Miscellaneous,2014,77,8710.940000000002,0.5
ID,Miscellaneous,2015,132,18929.54999999997,0.42500000000000004
ID,Missing/Undefined,1992,440,3194.099999999985,0.1
ID,Missing/Undefined,1993,197,1675.5999999999965,0.1
ID,Missing/Undefined,1994,816,6191.800000000039,0.1
ID,Missing/Undefined,1995,248,690.500000000003,0.1
ID,Missing/Undefined,1996,310,1936.8999999999955,0.1
ID,Missing/Undefined,1997,228,762.300000000002,0.1
ID,Missing/Undefined,1998,336,659.4000000000028,0.1
ID,Missing/Undefined,1999,384,1887.1199999999956,0.1
ID,Missing/Undefined,2000,287,1485.7799999999927,0.1
ID,Missing/Undefined,2001,361,4421.120000000041,0.1
ID,Missing/Undefined,2002,267,1491.8499999999917,0.1
ID,Missing/Undefined,2003,319,7294.790000000026,0.1
ID,Missing/Undefined,2004,238,1134.0199999999943,0.1
ID,Missing/Undefined,2005,96,502.1500000000003,1.0
ID,Missing/Undefined,2006,384,5605.2410000000355,0.1
ID,Missing/Undefined,2007,344,3389.149999999988,0.25
ID,Missing/Undefined,2008,236,3692.5199999999895,0.1
ID,Missing/Undefined,2009,23,360.2,0.5
ID,Missing/Undefined,2010,31,224.44999999999996,0.5
ID,Missing/Undefined,2011,28,51998.6,2.0
ID,Missing/Undefined,2012,58,9009.000000000004,5.0
ID,Missing/Undefined,2013,28,854.3000000000001,2.7
ID,Missing/Undefined,2014,28,9137.1,2.85
ID,Missing/Undefined,2015,38,2202.6,3.35
ID,Powerline,1992,7,485.7,12.0
ID,Powerline,1993,5,50.2,1.0
ID,Powerline,1994,12,6229.0,345.0
ID,Powerline,1995,15,10747.0,70.0
ID,Powerline,1996,28,3327.7999999999997,6.5
ID,Powerline,1997,10,1870.0,40.0
ID,Powerline,1998,7,82.60000000000001,5.0
ID,Powerline,1999,11,39412.9,164.2
ID,Powerline,2000,13,9619.800000000001,72.0
ID,Powerline,2001,11,2453.3,3.0
ID,Powerline,2002,4,927.5,4.0
ID,Powerline,2003,13,4489.7,9.0
ID,Powerline,2004,4,80.80000000000001,13.3
ID,Powerline,2005,17,1070.3000000000002,33.1
ID,Powerline,2006,25,12671.3,3.0
ID,Powerline,2007,22,47725.8,3.0
ID,Powerline,2008,11,225.3,8.0
ID,Powerline,2009,6,592.5,13.5
ID,Powerline,2010,9,1795.1,73.0
ID,Powerline,2011,7,1120.0,47.0
ID,Powerline,2012,14,7885.100000000001,39.6
ID,Powerline,2013,12,2879.2999999999997,207.5
ID,Powerline,2014,13,2565.4999999999995,1.0
ID,Powerline,2015,8,2024.1,0.85
ID,Railroad,1992,19,372.1,3.0
ID,Railroad,1993,6,2818.7,3.0
ID,Railroad,1994,19,2592.7,10.0
ID,Railroad,1995,19,611.9,3.0
ID,Railroad,1996,26,3588.6,11.0
ID,Railroad,1997,14,92.19999999999999,2.1
ID,Railroad,1998,16,625.4,2.0
ID,Railroad,1999,35,1060.8999999999999,1.0
ID,Railroad,2000,19,232.90000000000003,5.0
ID,Railroad,2001,21,2231.6,1.0
ID,Railroad,2002,7,7.799999999999999,0.3
ID,Railroad,2003,13,149.29999999999998,1.0
ID,Railroad,2004,4,3.2,0.55
ID,Railroad,2005,11,112.5,2.0
ID,Railroad,2006,12,1057.7,15.0
ID,Railroad,2007,8,309.2,3.25
ID,Railroad,2008,17,29.400000000000002,0.5
ID,Railroad,2009,3,1.3,0.5
ID,Railroad,2010,3,515.1,62.0
ID,Railroad,2011,6,84.19999999999999,2.25
ID,Railroad,2012,3,37.1,2.0
ID,Railroad,2013,6,596.6,59.7
ID,Railroad,2014,5,5.8999999999999995,0.1
ID,Smoking,1992,32,416.29999999999995,0.2
ID,Smoking,1993,14,2.6000000000000005,0.1
ID,Smoking,1994,41,663.9000000000002,0.2
ID,Smoking,1995,21,940.8000000000001,0.1
ID,Smoking,1996,36,252.8,0.2
ID,Smoking,1997,11,907.5,0.1
ID,Smoking,1998,16,562.2,0.1
ID,Smoking,1999,24,391.7,0.1
ID,Smoking,2000,14,2399.9,0.15000000000000002
ID,Smoking,2001,21,68.4,0.3
ID,Smoking,2002,27,98.9,0.1
ID,Smoking,2003,14,114.55,1.0
ID,Smoking,2004,6,0.6,0.1
ID,Smoking,2005,9,24.45,0.25
ID,Smoking,2006,16,433.85,0.4
ID,Smoking,2007,7,68.7,0.1
ID,Smoking,2008,13,4026.72,0.47
ID,Smoking,2009,9,24.200000000000003,0.2
ID,Smoking,2010,8,588.8,0.25
ID,Smoking,2011,14,93.69999999999999,0.1
ID,Smoking,2012,9,70.94999999999997,0.1
ID,Smoking,2013,11,341.7500000000001,2.1
ID,Smoking,2014,3,5.1,2.0
ID,Smoking,2015,3,0.7,0.1
ID,Structure,1994,1,5.0,5.0
ID,Structure,1995,1,50.0,50.0
ID,Structure,1996,2,1.1,0.55
ID,Structure,2000,1,0.1,0.1
ID,Structure,2001,1,1.3,1.3
ID,Structure,2002,3,0.8999999999999999,0.3
ID,Structure,2005,4,7251.599999999999,140.85
ID,Structure,2006,2,4.2,2.1
ID,Structure,2007,2,34.0,17.0
ID,Structure,2009,2,0.2,0.1
ID,Structure,2011,1,206.0,206.0
ID,Structure,2012,4,20.5,1.125
ID,Structure,2013,1,1.0,1.0
ID,Structure,2014,1,0.3,0.3
ID,Structure,2015,1,0.3,0.3
IL,Arson,1992,4,20.500000000000004,0.2
IL,Arson,1994,12,227.9,3.5
IL,Arson,1995,19,698.0,15.0
IL,Arson,1996,6,11.399999999999999,0.9
IL,Arson,1997,2,1.1,0.55
IL,Arson,1998,10,90.5,1.75
IL,Arson,1999,16,57.20000000000001,0.45
IL,Arson,2000,9,249.6,15.0
IL,Arson,2001,13,203.0,10.0
IL,Arson,2002,14,36.800000000000004,1.0
IL,Arson,2003,6,32.55,1.2
IL,Arson,2004,11,233.1,7.0
IL,Arson,2005,6,71.49999999999999,0.15000000000000002
IL,Arson,2006,4,194.1,32.5
IL,Arson,2007,8,39.01,5.1
IL,Arson,2008,10,8.599999999999998,0.1
IL,Arson,2009,21,181.60999999999999,4.0
IL,Arson,2010,21,494.85000000000014,0.1
IL,Arson,2011,5,18.4,3.5
IL,Arson,2012,7,1.5,0.1
IL,Arson,2013,3,24.400000000000002,6.3
IL,Arson,2014,8,55.65,1.0
IL,Arson,2015,1,0.1,0.1
IL,Campfire,1992,1,1.5,1.5
IL,Campfire,1994,1,3.6,3.6
IL,Campfire,1995,4,3.7,0.55
IL,Campfire,1998,1,0.5,0.5
IL,Campfire,1999,6,14.899999999999999,1.05
IL,Campfire,2000,2,5.1,2.55
IL,Campfire,2001,8,18.500000000000007,0.1
IL,Campfire,2002,3,4.199999999999999,0.1
IL,Campfire,2003,7,85.6,2.0
IL,Campfire,2004,19,157.70000000000002,1.0
IL,Campfire,2005,6,74.8,0.3
IL,Campfire,2006,7,0.7,0.1
IL,Campfire,2007,5,1.3000000000000003,0.1
IL,Campfire,2008,1,1.0,1.0
IL,Campfire,2009,15,23.910000000000007,0.25
IL,Campfire,2010,7,1.2600000000000002,0.1
IL,Campfire,2011,1,2.0,2.0
IL,Campfire,2012,5,16.9,1.25
IL,Campfire,2013,9,3.31,0.1
IL,Campfire,2014,4,270.5,2.25
IL,Campfire,2015,1,0.5,0.5
IL,Children,1992,1,80.0,80.0
IL,Children,2007,1,6.4,6.4
IL,Children,2012,1,4.0,4.0
IL,Children,2013,1,5.0,5.0
IL,Children,2015,2,760.0,380.0
IL,Debris Burning,1992,5,69.2,6.0
IL,Debris Burning,1994,10,96.8,4.0
IL,Debris Burning,1995,14,209.4,7.5
IL,Debris Burning,1996,7,97.89999999999999,10.0
IL,Debris Burning,1997,1,0.1,0.1
IL,Debris Burning,1998,2,26.5,13.25
IL,Debris Burning,1999,7,269.4,0.5
IL,Debris Burning,2000,5,147.0,15.0
IL,Debris Burning,2001,4,20.900000000000002,0.4
IL,Debris Burning,2002,8,19.3,1.75
IL,Debris Burning,2003,8,64.5,1.3
IL,Debris Burning,2004,16,338.1,2.5
IL,Debris Burning,2005,7,289.25,2.0
IL,Debris Burning,2006,3,10.2,2.5
IL,Debris Burning,2007,5,12.99,3.2
IL,Debris Burning,2008,33,105.85999999999997,1.0
IL,Debris Burning,2009,60,203.31999999999988,1.0
IL,Debris Burning,2010,84,529.46,1.0
IL,Debris Burning,2011,41,138.60999999999999,1.0
IL,Debris Burning,2012,47,385.0500000000001,2.0
IL,Debris Burning,2013,8,38.05,1.75
IL,Debris Burning,2014,140,1464.35,2.0
IL,Debris Burning,2015,68,541.41,2.75
IL,Equipment Use,1992,1,5.0,5.0
IL,Equipment Use,1993,2,28.0,14.0
IL,Equipment Use,1994,1,0.2,0.2
IL,Equipment Use,1996,2,2.1,1.05
IL,Equipment Use,1997,2,3.1,1.55
IL,Equipment Use,1998,1,0.1,0.1
IL,Equipment Use,1999,2,3.1,1.55
IL,Equipment Use,2003,3,11.4,1.0
IL,Equipment Use,2004,3,1.6,0.5
IL,Equipment Use,2005,4,3.3,0.75
IL,Equipment Use,2006,7,25.85,2.0
IL,Equipment Use,2007,12,203.9,4.85
IL,Equipment Use,2008,15,91.64999999999999,1.0
IL,Equipment Use,2009,8,1124.0,18.5
IL,Equipment Use,2010,11,49.85,1.5
IL,Equipment Use,2011,10,79.5,1.75
IL,Equipment Use,2012,9,53.25,1.0
IL,Equipment Use,2013,1,2.0,2.0
IL,Equipment Use,2014,9,67.6,0.5
IL,Equipment Use,2015,2,2.1,1.05
IL,Fireworks,2012,5,28.0,2.0
IL,Fireworks,2014,1,0.75,0.75
IL,Lightning,1994,1,5.0,5.0
IL,Lightning,2000,1,14.0,14.0
IL,Lightning,2001,4,19.300000000000004,0.1
IL,Lightning,2003,1,600.0,600.0
IL,Lightning,2004,1,0.1,0.1
IL,Lightning,2005,2,225.1,112.55
IL,Lightning,2006,1,0.1,0.1
IL,Lightning,2007,2,2.1,1.05
IL,Lightning,2008,3,75.19999999999999,0.1
IL,Lightning,2009,4,4.199999999999999,0.55
IL,Lightning,2010,4,5.199999999999999,0.07500000000000001
IL,Lightning,2011,2,0.2,0.1
IL,Lightning,2012,5,21.8,1.3
IL,Lightning,2014,2,1.1,0.55
IL,Miscellaneous,1995,1,0.2,0.2
IL,Miscellaneous,1996,4,20.0,5.0
IL,Miscellaneous,1997,3,8.1,1.0
IL,Miscellaneous,1998,3,31.0,15.0
IL,Miscellaneous,1999,8,132.0,10.0
IL,Miscellaneous,2000,10,179.1,20.0
IL,Miscellaneous,2001,13,245.99999999999997,4.0
IL,Miscellaneous,2002,13,33.2,0.5
IL,Miscellaneous,2003,21,352.79999999999995,2.5
IL,Miscellaneous,2004,34,138.90999999999997,0.9
IL,Miscellaneous,2005,35,315.6000000000001,0.5
IL,Miscellaneous,2006,4,18.3,5.1
IL,Miscellaneous,2007,14,177.6,2.35
IL,Miscellaneous,2008,126,650.8200000000004,1.0
IL,Miscellaneous,2009,227,1527.0399999999977,1.0
IL,Miscellaneous,2010,310,1480.329999999998,1.0
IL,Miscellaneous,2011,70,1968.0700000000002,1.0
IL,Miscellaneous,2012,77,818.4500000000002,1.0
IL,Miscellaneous,2013,19,68.66,1.0
IL,Miscellaneous,2014,46,526.865,1.35
IL,Miscellaneous,2015,25,268.7900000000001,1.0
IL,Missing/Undefined,2003,1,450.0,450.0
IL,Missing/Undefined,2006,8,23.950000000000003,1.75
IL,Missing/Undefined,2007,46,374.75,2.0
IL,Missing/Undefined,2008,1,0.1,0.1
IL,Missing/Undefined,2009,3,76.0,34.0
IL,Missing/Undefined,2010,4,6.8,1.25
IL,Missing/Undefined,2012,7,4.1000000000000005,0.3
IL,Missing/Undefined,2013,2,6.1,3.05
IL,Powerline,2008,1,1.0,1.0
IL,Powerline,2009,3,117.1,2.0
IL,Powerline,2010,4,6.1499999999999995,0.05
IL,Powerline,2011,5,16.6,1.0
IL,Powerline,2014,6,19.4,1.0
IL,Railroad,1992,1,12.0,12.0
IL,Railroad,1998,2,6.0,3.0
IL,Railroad,2000,2,2.4,1.2
IL,Railroad,2001,1,2.0,2.0
IL,Railroad,2002,2,0.2,0.1
IL,Railroad,2004,2,4.5,2.25
IL,Railroad,2007,1,0.1,0.1
IL,Railroad,2012,1,10.0,10.0
IL,Railroad,2013,1,0.5,0.5
IL,Railroad,2014,2,0.75,0.375
IL,Railroad,2015,1,1.0,1.0
IL,Smoking,1992,5,47.2,10.0
IL,Smoking,1993,3,1.8000000000000003,0.1
IL,Smoking,1994,2,50.2,25.1
IL,Smoking,1995,9,81.89999999999999,0.7
IL,Smoking,1996,2,18.4,9.2
IL,Smoking,1997,2,1.3,0.65
IL,Smoking,1998,3,10.7,5.0
IL,Smoking,1999,14,20.599999999999998,0.6
IL,Smoking,2001,2,21.4,10.7
IL,Smoking,2002,3,7.1000000000000005,1.0
IL,Smoking,2003,1,0.1,0.1
IL,Smoking,2004,2,1.6,0.8
IL,Smoking,2005,2,1.0,0.5
IL,Smoking,2007,5,12.75,1.0
IL,Smoking,2008,7,5.659999999999999,0.3
IL,Smoking,2009,6,6.22,0.1
IL,Smoking,2010,7,34.65,1.0
IL,Smoking,2011,2,0.15000000000000002,0.07500000000000001
IL,Smoking,2012,3,13.1,1.0
IL,Smoking,2014,9,15.1,0.75
IL,Smoking,2015,5,17.5,2.0
IL,Structure,2015,1,0.1,0.1
IN,Arson,1992,17,52.60000000000001,1.0
IN,Arson,1993,11,57.80000000000001,0.1
IN,Arson,1994,4,4.999999999999999,0.45
IN,Arson,1995,12,142.8,1.8
IN,Arson,1996,11,47.400000000000006,0.8
IN,Arson,1997,2,34.2,17.1
IN,Arson,1998,9,40.900000000000006,0.5
IN,Arson,1999,13,223.49999999999997,1.0
IN,Arson,2000,21,100.49999999999997,1.0
IN,Arson,2001,17,293.7,2.0
IN,Arson,2002,13,107.4,0.5
IN,Arson,2003,11,16.6,0.1
IN,Arson,2004,29,438.5500000000002,0.5
IN,Arson,2005,18,36.00000000000001,0.2
IN,Arson,2006,10,4.6,0.1
IN,Arson,2007,11,25.800000000000004,0.5
IN,Arson,2008,3,1.2,0.1
IN,Arson,2009,6,10.2,1.5
IN,Arson,2010,10,23.050000000000004,0.25
IN,Arson,2011,6,495.5,45.0
IN,Arson,2012,8,88.1,8.0
IN,Arson,2014,2,1.1,0.55
IN,Arson,2015,4,157.9,32.45
IN,Campfire,1992,2,3.0,1.5
IN,Campfire,1993,6,25.700000000000006,0.1
IN,Campfire,1994,1,0.1,0.1
IN,Campfire,1995,8,80.69999999999999,0.75
IN,Campfire,1996,2,0.2,0.1
IN,Campfire,1997,4,0.6,0.1
IN,Campfire,1998,10,5.999999999999998,0.75
IN,Campfire,1999,9,42.7,0.1
IN,Campfire,2000,1,0.5,0.5
IN,Campfire,2001,10,30.300000000000004,0.35
IN,Campfire,2002,23,61.20000000000001,0.5
IN,Campfire,2003,29,29.099999999999998,0.7
IN,Campfire,2004,43,45.250000000000014,0.5
IN,Campfire,2005,35,71.80000000000001,0.2
IN,Campfire,2006,16,5.099999999999999,0.1
IN,Campfire,2007,27,19.099999999999994,0.5
IN,Campfire,2008,21,28.500000000000007,1.0
IN,Campfire,2009,3,7.1,2.0
IN,Campfire,2010,12,11.299999999999995,0.1
IN,Campfire,2012,7,18.300000000000004,1.0
IN,Campfire,2013,5,1.4000000000000004,0.1
IN,Campfire,2014,4,3.8000000000000003,0.35
IN,Campfire,2015,2,0.6,0.3
IN,Children,1992,10,12.799999999999999,0.2
IN,Children,1994,6,6.799999999999999,0.6
IN,Children,1995,5,7.1,0.1
IN,Children,1996,3,1.5000000000000002,0.1
IN,Children,1998,8,3.5000000000000004,0.15000000000000002
IN,Children,1999,17,17.8,0.5
IN,Children,2000,6,90.9,5.25
IN,Children,2001,7,29.3,1.0
IN,Children,2002,5,50.0,0.5
IN,Children,2003,4,3.0,0.35
IN,Children,2004,1,0.1,0.1
IN,Children,2009,2,0.6,0.3
IN,Children,2012,1,4.5,4.5
IN,Children,2013,1,3.2,3.2
IN,Debris Burning,1992,15,20.900000000000016,0.1
IN,Debris Burning,1993,6,1.0999999999999999,0.1
IN,Debris Burning,1994,12,7.499999999999997,0.1
IN,Debris Burning,1995,13,264.4000000000001,0.1
IN,Debris Burning,1996,21,29.20000000000002,0.1
IN,Debris Burning,1997,6,1.5000000000000004,0.1
IN,Debris Burning,1998,11,60.70000000000001,0.2
IN,Debris Burning,1999,47,86.20000000000002,0.2
IN,Debris Burning,2000,36,95.79999999999997,1.0
IN,Debris Burning,2001,53,372.7000000000001,2.0
IN,Debris Burning,2002,31,53.8,1.0
IN,Debris Burning,2003,42,66.20000000000002,0.6
IN,Debris Burning,2004,51,234.5099999999999,1.0
IN,Debris Burning,2005,36,90.69999999999992,0.65
IN,Debris Burning,2006,18,39.15000000000001,0.5
IN,Debris Burning,2007,34,62.90000000000002,1.0
IN,Debris Burning,2008,15,15.500000000000004,0.5
IN,Debris Burning,2009,12,75.25,1.5
IN,Debris Burning,2010,17,1372.8,2.0
IN,Debris Burning,2011,6,31.5,5.5
IN,Debris Burning,2012,6,22.2,2.1
IN,Debris Burning,2013,1,4.0,4.0
